text,class
@GavinNewsom @MayorLondonBred open more monkeypox vaccine sites and give the community access to more doses this is ridiculous,0
@9multiplied Dudes got the monkeypox. I wonder how he got that lol,0
Coming to the conclusion that I might have had monkeypox _URL_,0
@RodneyH31224320 @CatherineUSA1 That wouldn't be good after Taco Bell to get monkey pox,0
@HemroyButz @lazerlazer79 @jacksonmfjacks1 @Oranos8310 @ptmd25 @bennyjohnson we already did. he gave me monkey pox tho,0
Monkey pox _URL_,0
"Hey how's, keep your monkeypox out of my Dallas! :face_with_tears_of_joy: _URL_",0
@blebrock92 Guys don't forget about monkey pox.,0
It's all fine. It's FINE. #Monkeypox _URL_,0
@wyattsheepie Are you getting the Monkey Pox :syringe: too?,0
@ArchieObserving @x3r0gxx True. But I think this #MonkeypoxVirus just might change their minds. Depends on how big a sh*tshow is ahead. Sigh. Really really big sigh. _URL_,0
@tankonater69 @alpharivelino It's called monkeypox,0
"Not good. The U.S. May Be Losing the Fight Against Monkeypox, Scientists Say _URL_",0
@_mbdr_ Ignore this pandemic and the gods just send another one.  (Here's looking at you monkeypox),0
They are going to give free bananas if you get the monkeypox jab _URL_,0
Slow response to MonkeyPox- oh my…..via @NYTimes _URL_ ⁦@HealthNYGov⁩ ⁦@CDC_NCEZID⁩ ⁦@mvankerkhove⁩ ⁦@DrMikeRyan⁩ ⁦@CornellMPH⁩ ⁦@NorahODonnell⁩,0
"The US (and world) response to the monkeypox outbreaks has been ominously incompetent. I thought a Democratic government with 'adults in the room' might be better at the basics of epidemic containment (distributing tests and vaccines), but I was apparently wrong.",0
@LebergerDavid Looking for monkey pox?,0
@PalIahAbdul Lol we are. We had a meeting about monkeypox today &amp; good luck! :loudly_crying_face:,0
Gonna be pretty mad if I actually have to start caring about fucking monkeypox,0
Now we're headed into another entirely preventable COVID crisis. Our hospitals are filling up-- with monkeypox patients as well as COVID. Everything is shutting down because so many staff are sick.,0
"Any thoughts on why TX is batting way below national average on monkey pox / capita count? Bad testing / reporting, less int'l tourism, other?",0
@ShaunLast75 @CJLittlemore What that monkey pox is effecting more gay men than most other communities? That has/is unfortunately true at the moment :disappointed_face: so what is your point please?:thinking_face:,0
"Hospitalized with monkeypox, ex-'No Limite' suffers from pain and wounds _URL_",0
@nytimes Is this another Monkeypox story?:woozy_face:,0
"Hospitalized with monkeypox, ex-'No Limite' suffers from pain and wounds _URL_",0
"I'm sitting home in quarantine today because one of my coworkers has covid, and I got a phone call from my health clinic asking if I was interested in the monkeypox vaccine. I have run out of words.",0
"Running $5 promotion on OF and JFF, use CODE: $5AA. I may have monkey pox and like all responsible sluts I'm going to try and minimize contact with people for a bit. _URL_",0
Monkeypox look terrb :fearful_face:,0
COVID，Monkeypox，now this？ _URL_,0
Y'all not scared of the MonkeyPox now I wanna stay in the house another year. I can't have that shit fkn my skin up.,0
Them: I got monkeypox :monkey_face: Me:  _URL_,0
How many cases of monkeypox do we need before I can get a pitcher of margs at the drive-thru? The old days were so much better.,0
"@davo_arid ""mosquito bites""… … … you sure it's not Monkey Pox??? :eyes:",0
@FCC To whom it may concern: The Assignments Editor at TV station WLTX Columbia SC was very rude and cut off my telephone call when I called about a outbreak of Monkey pox here in South Carolina!,0
"Literally no one is fear mongering about this. The CDC clearly says it's rarely fatal, and it's hard to spread. The far right loons are acting like idiots whenever they hear of monkey pox. Stop being fools.  _URL_  _URL_",0
"@flater831 @MarylandOnenita @shrimpzoo CDC has Monkeypox transmission to rodents listed as ""possible."" One would hope that a human would not have close contact with a surface &amp; fomites that an infected animal had been on. _URL_",0
@monstajammaKSG They all got Monkeypox :rolling_on_the_floor_laughing:,0
@e_naaasty Monkey pox is onn it's way sis,0
@WLTX @FCC To whom it may concern: The Assignments Editor at TV station WLTX Columbia SC was very rude and cut off my telephone call when I called about info. in ref. to a outbreak of Monkey pox here in South Carolina!!!,0
"70 public health labs set up by ⁦@CDCgov⁩ have capacity to identify orthopoxviruses, the family that includes smallpox &amp; #monkeypox but local doctors must first get clearance from a state epidemiologist, then somehow get the samples to lab @NYTimes _URL_",0
@BillHanage Tuned in late…Are we talking MonkeyPox or COVID?,0
@henrymcmaster @WLTX @FCC To whom it may concern: The Assignments Editor at TV station WLTX Columbia SC was very rude and cut off my telephone call when I called about info. in ref. to a outbreak of Monkey pox here in South Carolina!!!,0
NYers are battling it out for an under supply of vaccines (again). This time monkeypox :monkey: The city doesn't release enough appointments to meet demand so you have to wait for the 'drop' and scramble trying to book one.  You also have to be a sexually active gay man or they/them,0
"Monkeypox is bad -- especially if you catch it -- but it's not nearly as bad as smallpox. Still, while no need to hit the panic button, the Biden admin certainly needs to take some commonsense measures to combat this thing.. _URL_",0
@WLTX @henrymcmaster @WLTX @FCC To whom it may concern: The Assignments Editor at TV station WLTX Columbia SC was very rude and cut off my telephone call when I called about info. in ref. to a outbreak of Monkey pox here in South Carolina!!!,0
Can I just say how absolute bonkers it is that the CDC is pretending monkeypox is a gay sex virus when it's actually a highly transmissible virus you can get from touching a railing someone else touched?,0
@BadBrad_1986 Is monkey pox over or is it still a thing?,0
"I made an appointment to get a vaccine. Monkey pox if they have it. Smallpox otherwise bc it apparently helps. Mentioned it at work and a client goes ""wait, you're gay?"" Then does a double take ""but you're a girl?""",0
Remember the way Obama had the Ebola outbreak locked down after single digit cases? I miss that level of competence. #Monkeypox #pandemic #public health #Breaking _URL_,0
Young people are so damn trusting. One of my possible monkeypox cases had a + syphilis test. Everyone happy until I asked how accurate is this experimental monkeypox test? Because it's not uncommon to have multiple STD's at once. . .,0
"Anti-Dry July, Day 9. Mofo Lounge, Prahran. Woke up coughing so much I threwed up at 2:00 A.M. Could it be the Flu, mutating bat virus, monkey pox etc.? That's a faint line where the 'T' is on the RAT test. Goddamn  Total Amount Spent So Far: $418.17 _URL_",0
"Monkey pox. Corentin was infected with the virus: ""We must talk about it without taboo"" _URL_",0
ALL off the precautions for COVID that we've mostly abandoned? Will prevent monkeypox transmission. Masks Frequent hand washing INCLUDING BEFORE AND ADTER BATHROOM USE Social distancing,0
@smornge Gotta squeeze out some content before Monkeypox,0
@JesseDamiani @SELAHinYorkPA Wait until covid crosses with monkeypox.,0
"@Cheardette I could break both my legs, contract monkeypox, and lose all my hair simultaneously, and I would still wake up grateful every day that I am not her :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:",0
@ASTROGLIDE Does it kill monkeypox?,0
"@Verbinaphotos @NotEntirelyDim US intelligence heard rumors Putin may be sick, well the truth came out in inner circle report. Putin has Monkey Pox and was transmitted by Kadyrov! I knew he was a Putin ass kisser.",0
Monkey pox really looks like that? Y'all forreal??????,0
Axie Infinity Barcelona + Monkeypox sounds like a deadly combo :face_holding_back_tears: _URL_,0
"@ndhapple Since I arrived in NYC 1980's: HIV/AIDS, Trump-Guiliani, Sept 11th, Market Collapse, Covid, and now Monkeypox. Other than that it's been great!",0
"In a way, you can consider COVID like spraying herbicide all over your fields. Monkeypox is like dropping nukes on that same field.",0
@WRAL Well since smallpox vaccine is 85% effective against monkeypox nobody needs this,0
"_URL_ If you live in Nashville, monkey pox has been unleashed",0
@BigmouthRebel @MrsNorthie @TexasBosssLady @KakDeezNutz @g_sonney @MikeUd7 @Patriot123Lund @LTCMikeOliver @edpinaz @EnragedCo @trum_p_24 @Kathryn54178931 @truth_american @phawksguns @kennybee1977 @Trumpster045 @hanksgamebirds You enjoy the site? Monkey pox pandemic spreading like crazy on subway :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: _URL_,0
"@zalisteggall other biothreats incl: logging of native forests (pushing species to extinction), monkeypox, foot &amp; mouth disease (from Bali), cattlepox (Indonesia), varroa mite (still around, though some drowned), fire ants (still around), yellow crazy ants (still around), cowpox (Indonesia)...",0
@AriRoseeeee___ MONKEYPOX,0
"I would like to suggest that it may be a fact that the U.S. is fucking lame. The U.S. May Be Losing the Fight Against Monkeypox, Scientists Say _URL_",0
"After COVID-19 gave the :rainbow: community all the 1981/1982 feels, it's finally time for summer fun, right? But that hot mess #monkeypox, had to show up in time for 'socializing' season! Choose to be informed. Stay safe. _URL_",0
"GET VACCINATED You need to fight for your life RIGHT NOW. Get the monkeypox vaccine. Get the chicken pox vaccine. Get the smallpox vaccine. Get the measles vaccine. These are all disease cousins. Get whatever you can. Talk to your doctor about antivirals, and get pre-approved",0
"Monkey pox. Corentin was infected with the virus: ""We must talk about it without taboo"" _URL_",0
Monkey pox,0
@gigglingr @PeterRabbit67 @Elvis_cat @DaisyTheDog2 @3phibotticelli @tweetypie54 @LBisaillon @JennyNicholas4 @iggiesrule89 @LilyLuWhoT @snickersmommie @AdorabullyBadge @parham1961 @AngelSaylor0517 @ginacuccu @Brici161 @fairhope71 @Bea_Bells @tc1242000 @SantasCat @Zozie_zo @bunnyt1960 @jschwartz71 @Angelajester2 @CinniMini2 @aurora3s @Palmolive_S_Pan @danapixie @Sweetdr17415074 @GroverTdog @bigmacdturtle @3coolkatz @yoshineale @kimmies_kitties @Joeybird @WalkandWatch @SquirtTheCat Heard monkeypox is now getting outta control too :crying_face:,0
@JDCocchiarella Monkey Pox spreader,0
"@JReinerMD Nah, we're over Covid. Maybe you could direct your energies to the Monkey Pox pandemic.",0
@wxyzdetroit Is he bringing some monkey pox with him?,0
"""The U.S. May Be Losing the Fight Against Monkeypox"".  Actually, we've already lost this fight.  _URL_",0
