number,created_at,text,source,user is verified,user has url,user has alt account,user description,user created at,account_age_months,retweet_count,reply_count,like_count,quote_count,followers count,following count,tweet count,listed_count,engagement,user location,binary_class,ternary_class
1367,7/9/22 6:29,LATEST ON MONKEYPOX. How contagious is monkeypox—and should you get a vaccine? Here's the latest. - National Geographic _URL_,Twitter for iPad,0,0,0,Philanthropist; Jeopardy fan; Tesla owner; wine lover; cats; awestruck by Elon; :orange_heart:The BeeGees; Investor; Tesla &:rocket: fan; weeps for the Earth.:thumbs_up:Ukraine:sunflower:,9/18/21 23:37,9,0,0,1,0,191,624,3725,5,0.523560209,"Walla Walla, WA",0,0
1371,7/9/22 6:31,A man who caught monkeypox says it has been 'one of the most painful and miserable experiences of my life.' Here's a timeline of his infection. _URL_,Twitter Web App,0,0,0,None,1/9/18 14:39,54,0,0,0,0,11,197,2206,1,0,None,0,0
1377,7/9/22 6:37,South Florida is epicenter for surging monkeypox cases _URL_,WordPress.com,0,0,0,None,2/2/22 18:57,5,0,0,0,0,9,10,30687,0,0,None,0,0
1378,7/9/22 6:38,West Virginia's first probable case of monkeypox is detected in Berkeley County _URL_,WordPress.com,0,1,0,_URL_,2/5/22 20:19,5,0,0,0,0,38,1,103507,1,0,United States,0,0
1379,7/9/22 6:38,"The U.S. May Be Losing the Fight Against Monkeypox, Scientists Say _URL_",Twitter for Android,0,0,0,":Sweden::United_States::rainbow_flag: Swedish-American.  Discussing Covid, Climate Change, and LGBTQIA rights. #IStandWithUkraine",12/9/18 22:13,43,1,0,5,0,1096,904,77028,8,0.547445255,"Virginia, USA",0,0
1380,7/9/22 6:38,Man likely spread monkeypox at Texas bathhouse through sex with multiple men _URL_ via @nypost,Twitter Web App,0,1,0,"5-Star Analyst: writes, publishes The RedRoadmaster Market Report, read by opinion makers, business leaders and organizations worldwide. Former US Marine",3/18/09 17:19,159,0,0,0,0,2084,1894,255024,112,0,BKK,0,0
1381,7/9/22 6:40,University of Toronto: U of T and Toronto hospitals mount research response to monkeypox _URL_,WordPress.com,0,1,0,"One Stop Platform on #Education. Follow Us to know the latest in Indian & Global Education , research, books, literature, academics and education sector news",9/12/09 18:51,153,0,0,0,0,1122,377,98206,10,0,New Delhi,0,0
1382,7/9/22 6:42,Experts say they do not foresee monkeypox becoming a pandemic in South Africa. _URL_,Twitter Web App,1,1,0,"The Witness is the oldest continuously-published daily newspaper in SA, first published on 27 Feb 1846. _URL_",4/20/09 6:13,158,1,0,0,0,71542,10134,42281,231,0.00139778,KwaZulu-Natal,0,0
1384,7/9/22 6:43,French health authority urges wider monkeypox vaccination _URL_,WordPress.com,0,0,0,I am a digital marketing specialist wants to connect with the world. Facebook - _URL_,3/28/21 14:36,15,0,0,0,0,213,2179,77819,8,0,None,0,0
1388,7/9/22 6:45,"Not Monkey Pox, the first sample report sent by the state is negative – News18 Bangla _URL_",WordPress.com,0,1,0,"The Times of Bengal, established at 2015 now reaching more than 50k people worldwide daily. Its a media wing of Ullash Media and Productions (Govt.Regd )",9/16/16 5:32,69,0,0,0,0,388,1181,15052,3,0,"Garia, Kolkata",0,0
1390,7/9/22 6:48,@RandallBurns5 @alexmeshkin Monkeypox rapid tests are being produced in China and sold internationally already. US vaccine orders are 1.6 million (ie. for 0.5% of the population) and won't even be all delivered before the end of the year. _URL_,Twitter Web App,0,0,0,"Computer scientist, working in development cooperation. Gentoo Linux Developer.",12/17/10 0:05,138,1,0,11,1,81,3,1189,1,16.04938272,None,0,0
1391,7/9/22 6:48,Health officials are expanding access to the monkeypox vaccine to people at a higher risk of catching it. _URL_,SocialFlow,1,1,0,Your guide to a better future.,4/10/09 17:10,158,1,0,9,1,1758170,444,313725,26584,0.000625651,San Francisco,0,0
1392,7/9/22 6:50,@cynthiamckinney There are only 791 reported cases of monkeypox in the United States. Which is the reason why you haven't heard of someone with a no covid vaccine having monkeypox. That is .000002% of the u.s. population. There is not enough evidence to suggest one is related to the other,Twitter for Android,0,0,0,co-host/producer for two small batch artisan podcasts @endgametrue & @firstclearpod  _URL_ _URL_,4/5/15 7:26,87,0,1,0,0,273,2476,9391,0,0.366300366,"Jaburo, Brasil",0,0
1393,7/9/22 6:52,"Monkeypox spreads to South Carolina, the 35th state _URL_",dlvr.it,1,1,0,Nigeria's most dependable newspaper based in Lagos. We get Nigerian and global news to you first! Follow us on Instagram @pmnewsnigeria,3/26/10 20:38,147,0,1,2,0,744196,241,335887,868,0.00040312,"Lagos, Nigeria",0,0
1398,7/9/22 6:56,@TrainsongGaming @RealSexyCyborg Our cases of monkeypox doubled from last week. 40.,Twitter for Android,0,0,0,None,12/5/19 20:58,31,0,0,1,0,215,207,22197,1,0.465116279,San Francisco,0,0
1400,7/9/22 6:59,"Here Is Your Morning Health Briefing: The World Health Organization reported two new deaths from monkeypox since its previous disease update on June 27, bringing the total to three since the start of the year To read more visit: _URL_ _URL_",Smart Post App,0,1,0,"We are you non profit news channel, bringing you the news each day, and making news available to those that cannot access mainstream media around the world.",9/3/19 18:33,34,0,0,0,0,159,53,26482,1,0,"North East, England",0,0
1401,7/9/22 7:00,#Monkeypox reaches India? Youth with suspected symptoms admitted to hospital in Kolkata; Watch out for these symptoms :link:_URL_ _URL_,Twitter Web App,0,1,0,"NewsPoint by Times Internet offers fast, simple and clean reading experience to millions of avid news readers in India and abroad and supports 14 languages.",7/26/16 7:46,71,0,0,0,0,153,259,4330,0,0,None,0,0
1402,7/9/22 7:00,"The U.S. May Be Losing the Fight Against Monkeypox, Scientists Say - The New York Times _URL_",Twitter for iPhone,0,0,0,researcher / teacher / writer @kings_college_london,2/12/19 8:49,40,0,0,0,0,1629,1159,3527,18,0,None,0,0
1403,7/9/22 7:00,Health officials said that the threat of a monkeypox outbreak in West Virginia is extremely low after detecting the first probable monkeypox case in the state. Read the article for more details. #Science _URL_,Buffer,0,1,0,None,6/20/14 19:46,96,0,0,0,0,518,1,12838,12,0,None,0,0
1405,7/9/22 7:00,"Anyone can catch #Monkeypox.  You get a rash with blisters plus aches, a fever and swollen glands for up to three weeks.  Spotted these symptoms? Avoid close physical contact with others visit _URL_ as soon as you can. _URL_",Hootsuite Inc.,0,1,0,"We are a not-for-profit community interest company, providing a diverse range of services to the NHS frontline across six counties - 365 days a year, 24/7",3/1/18 9:11,52,0,0,0,0,944,1726,2289,7,0,"Derby, England",0,0
1406,7/9/22 7:00,"""The U.S. May Be Losing the Fight Against Monkeypox, Scientists Say"" by Apoorva Mandavilli via NYT _URL_ _URL_",IFTTT,0,1,0,"I've just updated my Linktree with my latest content. How, who, what, why, when, & where am I? So many questions! _URL_",10/14/19 4:02,32,0,0,0,0,4517,5000,153691,14,0,"Maryland, U.S.A.",0,0
1409,7/9/22 7:02,"Fighting Stigma — Pride events can continue as planned despite monkeypox concerns: Health Min. | NL Times: Sex workers, men, and transgender people who are HIV positive and at higher risk of contracting a sexually transmitted infection are also part of… _URL_",dlvr.it,0,1,0,Americas — United Kingdom | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative. Founded in 2010,4/29/10 13:56,146,0,0,0,0,4138,3736,1838759,262,0,Americas | United Kingdom,0,0
1413,7/9/22 7:04,"The U.S. May Be Losing the Fight Against Monkeypox, Scientists Say _URL_",IFTTT,0,1,0,Wasting too many years,8/12/13 12:04,106,0,0,0,0,1700,1283,1557843,193,0,Jupiter,0,0
1416,7/9/22 7:05,"NYT:The U.S. May Be Losing the Fight Against Monkeypox, Scientists Say-_URL_",IFTTT,0,0,0,None,2/23/20 0:20,28,0,0,0,0,53,2195,16965,5,0,earthquake,0,0
1419,7/9/22 7:08,South Carolina and West Virginia report their first cases of monkeypox. _URL_,IFTTT,0,1,0,"Truth Lies Beyond Mainstream! Daily facts readable in HTML, JSON, XML and Markdown.",6/6/10 18:53,145,0,0,0,0,2056,21,90240,6,0,None,0,0
1421,7/9/22 7:10,"Some 5,950 cases of monkeypox have been reported from 33 countries and areas throughout the European region as of 6 July. #EuropeNews _URL_",IFTTT,0,0,0,":Ukraine: Ukraine War Coverage :Ukraine: Metro Response has served multiple regions for over 15 years via radio, media, roadside services, content aggregation, & more.",8/31/19 21:43,34,0,0,0,0,70,238,13862,1,0,None,0,0
1424,7/9/22 7:13,"WVNews247: 1st probable case of Monkeypox in West Virginia, but state health officer says ""threat to West Virginians from monkeypox is extremely low."" _URL_ _URL_",IFTTT,0,0,0,Journalist/Photographer,7/20/11 2:09,131,0,0,0,0,446,2449,37261,9,0,"Clarksburg, WV",0,0
1425,7/9/22 7:13,"HRC, Calif. lawmakers call for equitable monkeypox vaccine rollout - Washington Blade _URL_",IFTTT,0,0,0,We're in the midst of moving from @LGBTBIZ but please follow us in the meantime. :rainbow_flag: #lgbtowned #lgbtbiz #lgbt #lgbtmilitary :transgender_flag: #jobseeker #jobs,1/5/22 2:50,6,0,0,0,0,122,149,8120,10,0,U.S. Disabled Veterans,0,0
1427,7/9/22 7:14,(Monkeypox Updates in 7 LGBTQ+ Destinations – Yahoo News) has been published on The Globe - _URL_,theglobe.co.com,0,0,0,None,3/2/22 7:31,4,0,0,0,0,5,1,69762,0,0,None,0,0
1428,7/9/22 7:14,"Man who caught monkeypox says it's been 'one of the most painful, miserable experiences of my life.' _URL_ _URL_",Twitter Web App,1,1,0,"Fast, fair, fearless and fun South African business news. :South_Africa:",12/7/17 9:13,55,0,0,0,0,58123,653,19161,215,0,South Africa,0,0
1432,7/9/22 7:15,"To help stop the spread of the monkeypox virus, the Centers for Disease Control and Prevention (CDC) announced plans on Friday to distribute a limited amount of vaccines to the state of Washington. #FOX13 _URL_",True Anthem,1,1,0,"News, weather, traffic and sports from FOX 13 (KCPQ), serving Seattle, Tacoma, Everett & Western Washington. Home of Good Day Seattle! Tweet us using #FOX13",10/30/08 17:59,164,0,0,2,1,156505,2093,288527,2083,0.001916872,Seattle,0,0
1433,7/9/22 7:15,"The U.S. May Be Losing the Fight Against Monkeypox, Scientists Say _URL_",IFTTT,0,0,0,:flexed_biceps:,7/27/11 14:40,131,0,0,0,0,20414,12,364613,108,0,None,0,0
1436,7/9/22 7:15,Study: Monkeypox viral DNA found on hospital room surfaces - FierceHealthcare _URL_ #viral,IFTTT,0,0,0,cang kacang panjang yang panjang jaga,2/15/22 11:37,4,0,0,0,0,0,8,3336,0,0,None,0,0
1437,7/9/22 7:16,Monkeypox: How to protect against the rare viral threat - Michigan Medicine _URL_ #viral,IFTTT,0,0,0,cang kacang panjang yang panjang jaga,2/15/22 11:37,4,0,0,0,0,0,8,3336,0,0,None,0,0
1440,7/9/22 7:18,":police_car_light: #BREAKING / The Ministry of Health has reported Aotearoa's first case of Monkeypox. The individual is isolating in their Auckland home after recently travelling from a country which has the disease. MoH said ""the arrival in New Zealand was not unexpected"" #nzpol",Twitter for iPhone,0,1,0,Chief Reporter @salientmagazine | Press Gallery journalist for @aspamags | he/him | all views my own :megaphone::brown_heart::rat:,6/20/16 6:38,72,7,2,23,10,316,624,201,2,13.29113924,Te Whanganui-a-Tara,0,0
1443,7/9/22 7:19,"*BREAKING* ""We'll be ok"" More than 7600 cases of monkeypox have been detected worldwide since the outbreak began in May, and the virus has now surfaced in Aotearoa. _URL_",Twitter for iPhone,0,0,0,"The early bird might get the worm, but the second mouse gets the cheese.",3/25/20 21:38,27,0,0,4,0,667,927,4874,1,0.59970015,"Tamaki Makaurau, New Zealand",0,0
1444,7/9/22 7:19,France urges monkeypox jab for sex workers _URL_ #,Twitter for iPhone,0,0,0,"Texan, WAC, US Army TXNG/USAR, SFC-Ret, JTF6, Operation Alliance, Intel Analyst w/USBP, TXNG War on Drugs, USIS, CSA Kuwait, Camp Doha. Trump Supporter.",9/28/13 14:48,105,0,0,0,0,256,800,14423,6,0,Bootheel,0,0
1445,7/9/22 7:20,NZ reporting our first case of monkeypox _URL_ _URL_,Flamingo for Android,0,0,0,None,10/1/10 1:27,141,0,0,0,1,499,1157,7071,12,0.200400802,"Hamilton, New Zealand",0,0
1446,7/9/22 7:20,France urges monkeypox jab for sex workers _URL_ # _URL_,Twitter for iPhone,0,0,0,"Texan, WAC, US Army TXNG/USAR, SFC-Ret, JTF6, Operation Alliance, Intel Analyst w/USBP, TXNG War on Drugs, USIS, CSA Kuwait, Camp Doha. Trump Supporter.",9/28/13 14:48,105,0,0,0,0,256,800,14423,6,0,Bootheel,0,0
1447,7/9/22 7:20,"The Ministry of Health is reporting the first case of Monkeypox in New Zealand tonight. The person is in their 30s, lives in Auckland and has recently returned from overseas travel in a country with reported cases of Monkeypox.",Twitter Web App,0,1,0,Reporter at @nzherald Draw conclusions on the wall tom.dillane@nzherald.co.nz +6427 229 1287,7/27/15 9:42,83,1,0,3,0,763,1473,2413,13,0.524246396,"Auckland, New Zealand",0,0
1449,7/9/22 7:21,"TW : Italian fashion blogger identifies he has monkeypox while watching Instagram videos, here's how: I wasn't sure whether I should share about it in public. But I believe that social awareness is more important than any stigma. No illness is… _URL_ _URL_",dlvr.it,0,1,0,Dedicated to Education | Keeping up-to-date on global exclusion — Serving the truth — Stigmabase is a canadian internet non-profit Initiative. Founded in 2010,9/1/10 21:06,142,1,0,1,0,971,689,824293,71,0.205973223,Worldwide,0,0
1450,7/9/22 7:21,"""The U.S. May Be Losing the Fight Against Monkeypox, Scientists Say"" by Apoorva Mandavilli Longstanding weaknesses in the public health system are giving the virus a chance to become entrenched. #nytimes #news _URL_ _URL_",IFTTT,0,0,0,No cap,4/20/22 14:08,2,0,0,0,0,3,112,2152,0,0,None,0,0
1453,7/9/22 7:22,How contagious is monkeypox—and should you get a vaccine? Here's the latest. _URL_,WordPress.com,0,0,0,WHERE THE WORLD DISCUSSES SCIENCE.,5/10/22 10:35,1,0,0,0,1,4,29,6053,0,25,None,0,0
1456,7/9/22 7:23,"More than 7600 cases of monkeypox have been detected worldwide since the outbreak began in May, and the virus has now surfaced in Aotearoa. _URL_",dlvr.it,0,1,0,"News, sport, entertainment and more from _URL_ - all you need to know about what's happening in the city.",7/21/11 1:26,131,0,0,2,0,3688,1226,34346,86,0.054229935,Auckland,0,0
1461,7/9/22 7:24,"More than 7600 cases of monkeypox have been detected worldwide since the outbreak began in May, and the virus has now surfaced in Aotearoa. _URL_",Glittall,0,1,0,"Qudach is volunteer runned platform, here we are focusing on progressive & free media, so all revenue from this platform goes for this cause.",9/25/21 11:11,9,0,0,0,0,34,59,28317,1,0,"Auckland, New Zealand",0,0
1462,7/9/22 7:24,_URL_ Monkey Pox has arrived in NZ,Twitter Web App,0,0,0,Always ready to take a chance. Follow Me and I Will Follow You.,8/30/21 8:02,10,0,0,0,1,218,296,2551,2,0.458715596,World Wide,0,0
1463,7/9/22 7:24,"""The person in their 30s is in isolation at home... A ""very small"" number of contacts are being advised to watch for symptoms, and there is no evidence of community transmission."" New Zealand's first case of monkeypox detected in Auckland _URL_",Twitter for iPhone,0,1,0,Irascible in the absence of coffee. Successfully keeping two (2) plants alive. Forever learning. Opinions my own. Some #LongCovid tweets. She/her :sun:,12/28/10 9:14,138,1,1,4,0,2169,1896,20397,31,0.276625173,"Tāmaki Makaurau, Aotearoa",0,0
1466,7/9/22 7:25,:red_circle: #BREAKING: Ministry of Health reports first case of Monkeypox in NZ _URL_,TweetDeck,1,1,0,Your breaking news now.,12/21/08 22:51,162,19,21,26,14,81008,85,34736,626,0.098755678,New Zealand,0,0
1467,7/9/22 7:25,"NZ has registered its first Monkeypox case tonight. The person is in their 30s, lives in Auck and has recently returned from overseas travel in a country with reported cases of Monkeypox, the Ministry of Health said in a statement after 7pm, via @nzherald _URL_",Twitter Web App,0,1,0,Reporter at @nzherald Draw conclusions on the wall tom.dillane@nzherald.co.nz +6427 229 1287,7/27/15 9:42,83,0,0,0,0,763,1473,2413,13,0,"Auckland, New Zealand",0,0
1468,7/9/22 7:26,3rd imported case of monkeypox confirmed in S'pore _URL_,Twitter Web App,0,1,0,wrestling/mma/soccer/music enthusiast and awesome guy and against religious intolerance! AKA Samurai! Identity political progressive!,3/29/09 4:17,159,0,0,0,0,129,2380,111313,7,0,Singapore,0,0
1469,7/9/22 7:26,New Zealand's first Monkeypox case in isolation at home _URL_,Mirage News Posts,0,1,0,"It might sound like a mirage in the Australian media landscape, but _URL_ is a non-Murdoch, non-aligned, independent, real-time media platform",4/11/15 13:00,86,0,0,0,0,799,16,471330,54,0,Australia,0,0
1471,7/9/22 7:26,"""'Absolutely be concerned.' Monkeypox cases are surging in South Florida"" here: _URL_ _URL_",Twitter for Android,0,0,0,Checking things out Chat is cool but not lookin to LINK.,3/24/19 20:56,39,1,0,1,0,2935,4804,52065,15,0.068143101,"Atlanta, GA",0,0
1472,7/9/22 7:26,_URL_ New Zealand registers first Monkeypox case,Twitter for iPhone,0,0,0,All food I cook is made with love and is perfectly edible even after I take a picture of it.:smiling_face:,11/28/14 22:13,91,0,0,1,0,48,229,307,1,2.083333333,"Auckland Central, Auckland",0,0
1473,7/9/22 7:27,Monkeypox case found in New Zealand _URL_ _URL_,Kunnusta.io,1,1,0,Stay ahead with 1News,4/4/08 9:03,171,12,38,44,12,231375,348,170606,1478,0.045813074,New Zealand,0,0
1474,7/9/22 7:27,Monkeypox cases reported in South Carolina _URL_,IFTTT,0,1,0,Clifton Reporter,12/19/21 15:33,6,0,0,0,0,0,0,364,0,0,New Jersey,0,0
1476,7/9/22 7:27,_URL_ Monkeypox: MOH confirms one case involving Malaysian man in Singapore ‒ Thesundaily,IFTTT,0,0,0,Get up-to-date news direct to your phone. All sources tweet are from a trusted Malaysian news portal based on RSS sync. Available in Malay at @NewsFeedKL,1/22/17 12:05,65,0,0,0,0,132,1,20000,2,0,Made for Malaysia,0,0
